travelCode,userCode,name,place,days,price,total,date
106469,1057,Hotel AU,Recife (PE),4,312.83,1251.32,03/12/2020
70154,679,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/23/2020
80618,784,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/12/2019
70250,680,Hotel BD,Natal (RN),1,242.88,242.88,04/22/2021
10282,104,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/02/2021
81707,796,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/26/2019
106689,1059,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/08/2020
9231,93,Hotel BD,Natal (RN),4,242.88,971.52,11/11/2021
36823,351,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/29/2021
124573,1230,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/25/2021
111839,1108,Hotel K,Salvador (BH),2,263.41,526.82,01/16/2020
64982,633,Hotel AU,Recife (PE),4,312.83,1251.32,03/05/2020
83554,817,Hotel A,Florianopolis (SC),2,313.02,626.04,11/21/2019
89627,884,Hotel K,Salvador (BH),3,263.41,790.23,04/08/2021
128352,1265,Hotel Z,Aracaju (SE),3,208.04,624.12,01/09/2020
46704,454,Hotel Z,Aracaju (SE),3,208.04,624.12,11/05/2020
17027,169,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/06/2022
113905,1132,Hotel K,Salvador (BH),2,263.41,526.82,03/26/2020
38045,363,Hotel A,Florianopolis (SC),3,313.02,939.06,10/08/2020
124361,1228,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/06/2021
71556,694,Hotel K,Salvador (BH),2,263.41,526.82,04/02/2020
109788,1089,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/23/2020
84586,831,Hotel BP,Brasilia (DF),3,247.62,742.86,02/27/2020
125090,1235,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/16/2020
47277,459,Hotel K,Salvador (BH),1,263.41,263.41,04/16/2020
105550,1046,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/19/2021
99708,990,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/30/2020
74347,721,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/02/2020
17639,175,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/24/2022
74390,722,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020
74499,723,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/15/2020
27804,266,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/17/2020
2688,23,Hotel K,Salvador (BH),1,263.41,263.41,10/22/2020
126114,1248,Hotel BP,Brasilia (DF),4,247.62,990.48,06/17/2021
28381,271,Hotel K,Salvador (BH),2,263.41,526.82,01/06/2022
49722,486,Hotel BD,Natal (RN),2,242.88,485.76,11/05/2020
91016,898,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/25/2021
74712,725,Hotel AU,Recife (PE),1,312.83,312.83,01/07/2021
57422,559,Hotel AU,Recife (PE),1,312.83,312.83,02/06/2020
107187,1064,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/09/2020
86312,850,Hotel AU,Recife (PE),2,312.83,625.66,09/02/2021
49592,485,Hotel BP,Brasilia (DF),3,247.62,742.86,04/29/2021
10327,105,Hotel Z,Aracaju (SE),2,208.04,416.08,10/31/2019
44532,434,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/15/2022
10950,109,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/23/2021
73000,709,Hotel BP,Brasilia (DF),4,247.62,990.48,03/05/2020
60239,583,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/03/2021
126021,1247,Hotel AU,Recife (PE),2,312.83,625.66,11/07/2019
6385,63,Hotel K,Salvador (BH),1,263.41,263.41,11/07/2019
114702,1140,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/20/2022
51239,499,Hotel AU,Recife (PE),2,312.83,625.66,04/23/2020
57733,562,Hotel BD,Natal (RN),1,242.88,242.88,10/01/2020
36452,348,Hotel AU,Recife (PE),2,312.83,625.66,09/03/2020
89098,879,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/04/2022
82893,809,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/31/2020
134619,1323,Hotel BD,Natal (RN),1,242.88,242.88,08/04/2022
94749,936,Hotel Z,Aracaju (SE),3,208.04,624.12,04/09/2020
47458,460,Hotel BD,Natal (RN),1,242.88,242.88,07/01/2021
50522,491,Hotel BP,Brasilia (DF),3,247.62,742.86,10/20/2022
39941,387,Hotel BD,Natal (RN),1,242.88,242.88,03/05/2020
64706,631,Hotel AU,Recife (PE),2,312.83,625.66,01/23/2020
18380,182,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/21/2019
124355,1228,Hotel AU,Recife (PE),4,312.83,1251.32,03/25/2021
58611,571,Hotel Z,Aracaju (SE),4,208.04,832.16,08/18/2022
26868,259,Hotel AU,Recife (PE),4,312.83,1251.32,02/13/2020
128181,1263,Hotel BD,Natal (RN),4,242.88,971.52,12/10/2020
19724,193,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/19/2019
105108,1041,Hotel BP,Brasilia (DF),3,247.62,742.86,12/01/2022
92783,915,Hotel AU,Recife (PE),4,312.83,1251.32,06/03/2021
19224,188,Hotel K,Salvador (BH),2,263.41,526.82,10/15/2020
18026,178,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/14/2021
22746,222,Hotel BD,Natal (RN),3,242.88,728.64,10/14/2021
61307,599,Hotel Z,Aracaju (SE),3,208.04,624.12,03/11/2021
46320,450,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/28/2022
12109,118,Hotel A,Florianopolis (SC),3,313.02,939.06,08/06/2020
112002,1109,Hotel BD,Natal (RN),3,242.88,728.64,04/09/2020
101196,1004,Hotel BD,Natal (RN),4,242.88,971.52,09/16/2021
72944,708,Hotel AU,Recife (PE),3,312.83,938.49,09/09/2021
91231,900,Hotel BP,Brasilia (DF),4,247.62,990.48,11/12/2020
106412,1056,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/22/2022
13587,134,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/16/2020
36430,348,Hotel Z,Aracaju (SE),2,208.04,416.08,04/02/2020
116354,1154,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/16/2020
9690,96,Hotel BP,Brasilia (DF),2,247.62,495.24,03/25/2021
70273,680,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/30/2021
99235,984,Hotel AU,Recife (PE),2,312.83,625.66,12/19/2019
33511,322,Hotel K,Salvador (BH),3,263.41,790.23,03/17/2022
128858,1269,Hotel K,Salvador (BH),3,263.41,790.23,12/15/2022
122568,1215,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/10/2019
22546,220,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/09/2021
132801,1309,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/21/2019
74704,725,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/12/2020
93403,922,Hotel BP,Brasilia (DF),4,247.62,990.48,12/24/2020
41020,396,Hotel K,Salvador (BH),2,263.41,526.82,04/15/2021
25991,250,Hotel A,Florianopolis (SC),1,313.02,313.02,07/30/2020
64225,625,Hotel A,Florianopolis (SC),3,313.02,939.06,11/19/2020
14808,148,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/12/2020
89063,879,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/02/2021
43184,422,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/02/2021
115827,1150,Hotel BP,Brasilia (DF),3,247.62,742.86,04/09/2020
102368,1015,Hotel Z,Aracaju (SE),3,208.04,624.12,04/09/2020
26241,251,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/07/2022
52665,510,Hotel BP,Brasilia (DF),1,247.62,247.62,04/28/2022
94594,935,Hotel Z,Aracaju (SE),1,208.04,208.04,05/21/2020
28591,273,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/21/2021
91228,900,Hotel AU,Recife (PE),1,312.83,312.83,10/22/2020
56704,552,Hotel AU,Recife (PE),4,312.83,1251.32,03/31/2022
122938,1219,Hotel K,Salvador (BH),2,263.41,526.82,09/26/2019
25524,246,Hotel K,Salvador (BH),2,263.41,526.82,10/15/2020
19742,193,Hotel AU,Recife (PE),1,312.83,312.83,04/23/2020
73811,715,Hotel BP,Brasilia (DF),3,247.62,742.86,10/21/2021
95822,946,Hotel AU,Recife (PE),3,312.83,938.49,11/26/2020
18874,186,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/23/2020
51636,502,Hotel BD,Natal (RN),1,242.88,242.88,04/16/2020
48528,477,Hotel K,Salvador (BH),4,263.41,1053.64,11/28/2019
5691,56,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/16/2021
104276,1034,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/12/2019
46661,454,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/09/2020
2809,24,Hotel BP,Brasilia (DF),3,247.62,742.86,04/30/2020
121682,1205,Hotel K,Salvador (BH),4,263.41,1053.64,11/17/2022
69413,673,Hotel AU,Recife (PE),3,312.83,938.49,02/20/2020
78858,766,Hotel AU,Recife (PE),2,312.83,625.66,11/07/2019
104233,1033,Hotel AU,Recife (PE),3,312.83,938.49,11/11/2021
39787,384,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/04/2021
123662,1223,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/22/2021
300,3,Hotel K,Salvador (BH),3,263.41,790.23,02/25/2021
71254,690,Hotel AU,Recife (PE),4,312.83,1251.32,10/21/2021
52336,507,Hotel BD,Natal (RN),3,242.88,728.64,10/14/2021
82713,808,Hotel BD,Natal (RN),3,242.88,728.64,12/17/2020
51296,499,Hotel Z,Aracaju (SE),3,208.04,624.12,05/27/2021
51018,497,Hotel BP,Brasilia (DF),1,247.62,247.62,01/14/2021
131072,1289,Hotel AU,Recife (PE),2,312.83,625.66,12/24/2020
81254,791,Hotel AU,Recife (PE),4,312.83,1251.32,02/06/2020
88621,875,Hotel A,Florianopolis (SC),2,313.02,626.04,07/22/2021
86394,851,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/17/2020
93063,919,Hotel BD,Natal (RN),3,242.88,728.64,06/25/2020
111430,1104,Hotel BP,Brasilia (DF),1,247.62,247.62,12/10/2020
127263,1256,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/15/2021
19561,191,Hotel Z,Aracaju (SE),4,208.04,832.16,07/16/2020
45450,442,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/09/2022
102195,1013,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/02/2020
118391,1173,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/13/2022
111953,1108,Hotel K,Salvador (BH),3,263.41,790.23,03/24/2022
79566,773,Hotel BD,Natal (RN),2,242.88,485.76,02/17/2022
51694,502,Hotel Z,Aracaju (SE),4,208.04,832.16,05/27/2021
69153,669,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/22/2021
34952,335,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/16/2020
134385,1322,Hotel K,Salvador (BH),3,263.41,790.23,04/08/2021
34691,331,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/12/2020
130443,1283,Hotel AU,Recife (PE),2,312.83,625.66,04/09/2020
126095,1248,Hotel K,Salvador (BH),3,263.41,790.23,02/04/2021
36824,351,Hotel AU,Recife (PE),4,312.83,1251.32,08/05/2021
46841,455,Hotel BP,Brasilia (DF),4,247.62,990.48,12/19/2019
26510,254,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/03/2022
15422,153,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/31/2020
57086,555,Hotel K,Salvador (BH),1,263.41,263.41,02/20/2020
41093,397,Hotel BP,Brasilia (DF),3,247.62,742.86,02/20/2020
295,3,Hotel BD,Natal (RN),4,242.88,971.52,01/21/2021
24900,242,Hotel K,Salvador (BH),2,263.41,526.82,12/05/2019
54790,534,Hotel BP,Brasilia (DF),2,247.62,495.24,11/26/2020
89642,884,Hotel AU,Recife (PE),1,312.83,312.83,07/22/2021
51115,498,Hotel BP,Brasilia (DF),3,247.62,742.86,10/10/2019
122369,1213,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/27/2021
45079,440,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/27/2021
114770,1141,Hotel K,Salvador (BH),1,263.41,263.41,06/18/2020
72223,702,Hotel BD,Natal (RN),3,242.88,728.64,10/08/2020
10376,105,Hotel BD,Natal (RN),1,242.88,242.88,10/08/2020
103581,1027,Hotel Z,Aracaju (SE),1,208.04,208.04,12/02/2021
48368,474,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/28/2019
13006,127,Hotel K,Salvador (BH),3,263.41,790.23,07/02/2020
33297,321,Hotel BD,Natal (RN),2,242.88,485.76,01/21/2021
2016,18,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/23/2020
13920,138,Hotel BP,Brasilia (DF),4,247.62,990.48,12/26/2019
111379,1104,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/19/2019
67771,657,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/20/2020
35235,337,Hotel BD,Natal (RN),4,242.88,971.52,09/15/2022
113336,1126,Hotel AU,Recife (PE),1,312.83,312.83,08/27/2020
66805,648,Hotel Z,Aracaju (SE),2,208.04,416.08,02/11/2021
111884,1108,Hotel BD,Natal (RN),3,242.88,728.64,11/26/2020
120229,1193,Hotel BD,Natal (RN),3,242.88,728.64,09/17/2020
46297,450,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/17/2022
70636,684,Hotel BP,Brasilia (DF),1,247.62,247.62,03/10/2022
133668,1316,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/12/2021
129260,1272,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/22/2021
65842,640,Hotel AU,Recife (PE),2,312.83,625.66,10/29/2020
117565,1164,Hotel K,Salvador (BH),2,263.41,526.82,07/21/2022
6520,64,Hotel AU,Recife (PE),2,312.83,625.66,10/03/2019
43321,423,Hotel BD,Natal (RN),3,242.88,728.64,06/18/2020
28927,276,Hotel BD,Natal (RN),2,242.88,485.76,03/05/2020
62282,607,Hotel BD,Natal (RN),4,242.88,971.52,05/13/2021
69087,669,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/16/2020
98146,973,Hotel BP,Brasilia (DF),1,247.62,247.62,08/06/2020
134835,1325,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/30/2020
89999,888,Hotel K,Salvador (BH),2,263.41,526.82,03/04/2021
100270,997,Hotel Z,Aracaju (SE),2,208.04,416.08,10/17/2019
89718,885,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/30/2020
49928,487,Hotel K,Salvador (BH),1,263.41,263.41,02/18/2021
111875,1108,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/24/2020
4227,41,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/23/2022
81904,797,Hotel BD,Natal (RN),4,242.88,971.52,03/26/2020
40987,396,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/27/2020
89846,887,Hotel K,Salvador (BH),2,263.41,526.82,02/06/2020
122437,1214,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020
55275,540,Hotel K,Salvador (BH),3,263.41,790.23,05/21/2020
103533,1027,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/31/2020
109960,1089,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/11/2023
43081,421,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/17/2019
65266,634,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/31/2022
68806,666,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/10/2020
58206,567,Hotel BP,Brasilia (DF),2,247.62,495.24,05/27/2021
78426,761,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/11/2021
35914,342,Hotel AU,Recife (PE),1,312.83,312.83,12/15/2022
77833,756,Hotel BP,Brasilia (DF),2,247.62,495.24,10/07/2021
46976,455,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/21/2022
135734,1335,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/18/2021
85790,846,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/29/2021
89739,885,Hotel K,Salvador (BH),1,263.41,263.41,12/24/2020
15488,155,Hotel A,Florianopolis (SC),2,313.02,626.04,10/24/2019
1144,10,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/07/2020
29543,281,Hotel AU,Recife (PE),2,312.83,625.66,02/23/2023
62734,612,Hotel Z,Aracaju (SE),3,208.04,624.12,09/26/2019
96474,955,Hotel K,Salvador (BH),3,263.41,790.23,08/20/2020
67244,652,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/31/2019
47192,458,Hotel Z,Aracaju (SE),2,208.04,416.08,05/28/2020
44472,434,Hotel K,Salvador (BH),1,263.41,263.41,07/22/2021
72356,703,Hotel AU,Recife (PE),2,312.83,625.66,02/20/2020
52286,507,Hotel BP,Brasilia (DF),2,247.62,495.24,10/29/2020
88128,870,Hotel K,Salvador (BH),3,263.41,790.23,01/07/2021
28418,271,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/22/2022
35391,338,Hotel BD,Natal (RN),2,242.88,485.76,01/27/2022
7183,69,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/19/2019
116944,1159,Hotel BP,Brasilia (DF),1,247.62,247.62,02/13/2020
23121,227,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/26/2019
108288,1074,Hotel AU,Recife (PE),4,312.83,1251.32,09/23/2021
23817,233,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/12/2020
64593,630,Hotel BD,Natal (RN),3,242.88,728.64,01/16/2020
95833,946,Hotel AU,Recife (PE),4,312.83,1251.32,02/11/2021
87072,859,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/10/2020
41611,403,Hotel BP,Brasilia (DF),4,247.62,990.48,10/08/2020
5167,52,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/20/2020
109810,1089,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/25/2020
9850,98,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/20/2020
52979,512,Hotel Z,Aracaju (SE),1,208.04,208.04,02/09/2023
96273,952,Hotel BD,Natal (RN),1,242.88,242.88,04/08/2021
58458,570,Hotel Z,Aracaju (SE),3,208.04,624.12,07/29/2021
22346,219,Hotel A,Florianopolis (SC),1,313.02,313.02,01/21/2021
85673,843,Hotel Z,Aracaju (SE),3,208.04,624.12,08/26/2021
120727,1197,Hotel BD,Natal (RN),1,242.88,242.88,03/05/2020
24090,236,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/03/2020
29421,281,Hotel BP,Brasilia (DF),1,247.62,247.62,10/22/2020
133653,1316,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/29/2021
30489,290,Hotel BD,Natal (RN),1,242.88,242.88,02/18/2021
39398,381,Hotel Z,Aracaju (SE),2,208.04,416.08,07/16/2020
17669,176,Hotel AU,Recife (PE),1,312.83,312.83,03/05/2020
50582,492,Hotel K,Salvador (BH),3,263.41,790.23,08/06/2020
86250,850,Hotel BP,Brasilia (DF),1,247.62,247.62,06/25/2020
123306,1221,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/17/2020
37612,357,Hotel K,Salvador (BH),1,263.41,263.41,12/02/2021
53951,522,Hotel AU,Recife (PE),4,312.83,1251.32,01/16/2020
33653,323,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/04/2021
93036,919,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/19/2019
56259,548,Hotel BP,Brasilia (DF),4,247.62,990.48,11/14/2019
19771,193,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/12/2020
131066,1289,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/12/2020
131552,1295,Hotel Z,Aracaju (SE),2,208.04,416.08,10/29/2020
113953,1132,Hotel AU,Recife (PE),3,312.83,938.49,02/25/2021
29906,285,Hotel BD,Natal (RN),4,242.88,971.52,10/22/2020
84921,835,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/24/2020
105088,1041,Hotel Z,Aracaju (SE),4,208.04,832.16,07/14/2022
100049,993,Hotel Z,Aracaju (SE),1,208.04,208.04,08/13/2020
13588,134,Hotel BP,Brasilia (DF),2,247.62,495.24,04/23/2020
108996,1080,Hotel Z,Aracaju (SE),3,208.04,624.12,03/24/2022
89435,882,Hotel AU,Recife (PE),3,312.83,938.49,04/29/2021
56140,546,Hotel BP,Brasilia (DF),2,247.62,495.24,10/24/2019
13406,132,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/02/2020
54969,537,Hotel BP,Brasilia (DF),2,247.62,495.24,01/09/2020
1051,9,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/08/2020
1369,12,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/03/2019
116919,1158,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/08/2021
7050,68,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/12/2019
44874,437,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/29/2020
90156,890,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/14/2019
114675,1140,Hotel BP,Brasilia (DF),4,247.62,990.48,07/15/2021
18498,183,Hotel A,Florianopolis (SC),2,313.02,626.04,12/12/2019
106795,1060,Hotel BP,Brasilia (DF),1,247.62,247.62,09/23/2021
20706,203,Hotel BD,Natal (RN),4,242.88,971.52,04/21/2022
71650,695,Hotel Z,Aracaju (SE),1,208.04,208.04,09/10/2020
48533,477,Hotel AU,Recife (PE),1,312.83,312.83,01/02/2020
24136,236,Hotel Z,Aracaju (SE),4,208.04,832.16,10/21/2021
110333,1093,Hotel BP,Brasilia (DF),1,247.62,247.62,11/14/2019
8448,82,Hotel K,Salvador (BH),4,263.41,1053.64,06/30/2022
67744,656,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/11/2021
29970,287,Hotel BD,Natal (RN),3,242.88,728.64,09/26/2019
4571,46,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/26/2019
86692,855,Hotel Z,Aracaju (SE),1,208.04,208.04,05/14/2020
79947,778,Hotel BP,Brasilia (DF),4,247.62,990.48,10/03/2019
130764,1286,Hotel K,Salvador (BH),1,263.41,263.41,09/29/2022
105247,1043,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/04/2020
60293,583,Hotel Z,Aracaju (SE),2,208.04,416.08,06/16/2022
62804,612,Hotel BD,Natal (RN),3,242.88,728.64,01/28/2021
92140,908,Hotel K,Salvador (BH),4,263.41,1053.64,03/23/2023
35211,337,Hotel BD,Natal (RN),3,242.88,728.64,03/31/2022
131404,1293,Hotel Z,Aracaju (SE),3,208.04,624.12,10/07/2021
112413,1113,Hotel BD,Natal (RN),3,242.88,728.64,05/13/2021
105901,1049,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/15/2021
77112,749,Hotel K,Salvador (BH),1,263.41,263.41,02/20/2020
41752,407,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/25/2021
131596,1295,Hotel BP,Brasilia (DF),1,247.62,247.62,09/02/2021
48212,470,Hotel Z,Aracaju (SE),2,208.04,416.08,08/13/2020
93027,919,Hotel BD,Natal (RN),1,242.88,242.88,10/17/2019
121818,1207,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/23/2020
97107,960,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/20/2020
124354,1228,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/18/2021
10474,105,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/25/2022
119585,1186,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/11/2021
53332,516,Hotel BP,Brasilia (DF),2,247.62,495.24,05/14/2020
118448,1174,Hotel Z,Aracaju (SE),1,208.04,208.04,01/16/2020
43048,419,Hotel Z,Aracaju (SE),1,208.04,208.04,02/03/2022
96488,955,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/26/2020
69115,669,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/30/2020
113196,1123,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/03/2021
81232,790,Hotel Z,Aracaju (SE),3,208.04,624.12,03/19/2020
96046,949,Hotel BD,Natal (RN),2,242.88,485.76,06/03/2021
1334,11,Hotel Z,Aracaju (SE),4,208.04,832.16,10/06/2022
25424,245,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/03/2021
117476,1164,Hotel AU,Recife (PE),3,312.83,938.49,11/05/2020
100561,1001,Hotel AU,Recife (PE),3,312.83,938.49,10/31/2019
100199,996,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/16/2020
20081,195,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/14/2020
111694,1105,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/17/2022
131518,1295,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/05/2020
135664,1335,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/17/2019
114180,1135,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/02/2023
41734,407,Hotel K,Salvador (BH),1,263.41,263.41,11/19/2020
86726,855,Hotel Z,Aracaju (SE),4,208.04,832.16,01/07/2021
39329,379,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/11/2021
129586,1277,Hotel BP,Brasilia (DF),1,247.62,247.62,12/03/2020
132625,1306,Hotel BD,Natal (RN),1,242.88,242.88,07/08/2021
132405,1305,Hotel BP,Brasilia (DF),3,247.62,742.86,10/15/2020
10968,109,Hotel BD,Natal (RN),1,242.88,242.88,01/27/2022
88961,879,Hotel BP,Brasilia (DF),3,247.62,742.86,12/19/2019
134607,1323,Hotel BP,Brasilia (DF),1,247.62,247.62,05/12/2022
59373,576,Hotel Z,Aracaju (SE),4,208.04,832.16,10/17/2019
81255,791,Hotel AU,Recife (PE),2,312.83,625.66,02/13/2020
61472,601,Hotel A,Florianopolis (SC),1,313.02,313.02,11/07/2019
11068,110,Hotel K,Salvador (BH),1,263.41,263.41,02/25/2021
58676,572,Hotel BD,Natal (RN),1,242.88,242.88,01/16/2020
67721,656,Hotel K,Salvador (BH),4,263.41,1053.64,09/03/2020
114874,1142,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/21/2019
40780,392,Hotel Z,Aracaju (SE),3,208.04,624.12,07/02/2020
18907,186,Hotel BP,Brasilia (DF),1,247.62,247.62,12/10/2020
64164,624,Hotel BP,Brasilia (DF),1,247.62,247.62,12/19/2019
134274,1321,Hotel K,Salvador (BH),2,263.41,526.82,03/25/2021
63044,614,Hotel AU,Recife (PE),4,312.83,1251.32,02/13/2020
110714,1097,Hotel K,Salvador (BH),1,263.41,263.41,03/25/2021
113420,1126,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/07/2022
83711,820,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/20/2021
79216,770,Hotel BP,Brasilia (DF),2,247.62,495.24,12/17/2020
27606,264,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/01/2022
82945,809,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/30/2021
15612,155,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/10/2022
20929,206,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/12/2020
